kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"427551","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0601","2",07/02/2024,2250000
"427551","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0601","2",12/02/2024,5946000
"427551","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/02/2024,72420
"427551","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/01/2024,2966500
"403817","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,11660760
"403817","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,466000
"403817","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0855","2",06/02/2024,71689335
"427573","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0805","2",07/02/2024,4576768
"427573","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/02/2024,2966500
"403817","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2024,2907560
"403817","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2024,907736
"427573","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/02/2024,540000
"427573","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0805","2",22/02/2024,1764
"427573","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0805","2",22/02/2024,124207
"403817","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/01/2024,2679540
"403823","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/01/2024,1177932900
"403823","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/01/2024,27180000
"652009","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1206","2",31/01/2024,1750000
"652009","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1206","2",16/02/2024,3250000
"653526","032","03212","524111","03212WA","4345","EBC","2","A","0","00000001","0211","2",30/01/2024,14226000
"653526","032","03212","521219","03212WA","4345","EBC","2","A","0","00000001","0211","2",30/01/2024,30000000
"403824","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0210","2",13/02/2024,102
"403832","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/02/2024,814000
"403832","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/02/2024,14629400
"403832","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/02/2024,1084740
"403824","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0210","2",05/02/2024,680000
"403832","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0211","2",07/02/2024,144000
"403824","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0210","2",22/02/2024,3352750
"653526","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",19/01/2024,8852960
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",19/01/2024,1200000
"653526","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2024,13303330
"403830","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/02/2024,77200000
"403830","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/02/2024,5938440
"403829","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,16002994
"403829","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0252","2",21/02/2024,1296000
"403830","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,296650
"403830","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,96243500
"403879","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0222","2",16/02/2024,250000
"403879","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/02/2024,28000
"403879","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0222","2",22/02/2024,170485800
"403879","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,1895000
"403879","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0222","2",26/01/2024,1301000
"403879","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0222","2",26/01/2024,1310000
"403879","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0222","2",23/01/2024,793400
"403879","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/01/2024,23
"403834","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0401","2",20/02/2024,408300
"403834","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/01/2024,3258900
"403826","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,52944
"403826","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,34437800
"403826","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2251","2",05/02/2024,4568
"403826","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2251","2",16/02/2024,8464
"403826","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2251","2",16/02/2024,154
"403826","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2251","2",15/02/2024,150931
"403826","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2251","2",15/02/2024,158052
"403826","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2251","2",23/02/2024,41200000
"403838","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/02/2024,3302250
"403838","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2451","2",19/02/2024,6485600
"403838","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2451","2",20/02/2024,2831400
"403838","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2451","2",13/02/2024,3963500
"403838","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/02/2024,7386840
"403838","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/01/2024,296650
"403838","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/01/2024,7386840
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",13/02/2024,5169220
"403839","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1905","2",09/01/2024,49498000
"403839","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/01/2024,4265
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",21/02/2024,6600000
"427618","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,32645000
"427618","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2024,72420
"238755","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2151","2",05/02/2024,30788343
"427618","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/02/2024,2500
"427618","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2151","2",15/02/2024,167240606
"238755","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2024,1028286620
"238755","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2024,172991000
"238755","032","03212","511135","03212WA","2378","EBA","2","A","0","00000001","2151","2",06/02/2024,5850000
"427618","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,80
"238755","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2151","2",16/02/2024,45110000
"427618","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2151","2",25/01/2024,128927100
"238755","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2151","2",02/01/2024,0
"427618","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2151","2",22/01/2024,42555203
"427618","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,2452
"427618","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,540000
"634146","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","3351","2",06/02/2024,22931000
"634146","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","3351","2",16/02/2024,8899700
"634146","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/01/2024,3784
"634146","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/01/2024,244404100
"634146","032","03212","511138","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/01/2024,32725000
"403837","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/02/2024,3091900
"403837","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/02/2024,4521110
"403837","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0209","2",15/02/2024,49440
"403837","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0209","2",30/01/2024,7362998
"403837","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0209","2",30/01/2024,5948399
"403837","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0209","2",06/02/2024,5079200
"238762","032","03212","521211","03212DL","2375","DCC","2","A","0","00000001","0511","2",21/02/2024,2850000
"238762","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,8157062
"238762","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,438
"352595","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",15/02/2024,5748700
"403820","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,93
"352595","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,39160100
"352595","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2024,9150300
"352595","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2007","2",22/02/2024,15819409
"352595","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2007","2",17/01/2024,1777950
"237373","032","03212","521219","03212WA","2378","EBD","2","A","0","00000001","0354","2",12/02/2024,2517700
"239188","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,144840
"239188","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,249884000
"239188","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,5895000
"239188","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,5340000
"237373","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,5870462
"239188","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,540000
"239188","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0354","2",30/01/2024,10246200
"239188","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0354","2",30/01/2024,1584843
"403875","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0953","2",02/02/2024,5269653
"403875","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,124974
"403875","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,7507440
"403875","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,1201
"403875","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,540000
"238741","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,64960740
"238741","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,3455952
"238741","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,17047396
"238741","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,9495074
"238741","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0751","2",06/02/2024,11900000
"238741","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/01/2024,14256
"403827","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/03/2024,215771000
"403827","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/03/2024,1681672
"440013","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2024,185000
"440013","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","2202","2",19/02/2024,1800000
"440013","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2202","2",06/02/2024,2657000
"440013","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","2202","2",07/02/2024,987000
"403827","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2201","2",07/02/2024,30076000
"440013","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2202","7",07/02/2024,-252
"440013","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2202","2",12/02/2024,47420
"440013","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/01/2024,8899500
"403827","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/01/2024,2749
"440013","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2202","2",26/01/2024,17959999
"440013","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/02/2024,296650
"403827","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2201","2",05/02/2024,122065410
"403827","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2201","2",02/02/2024,144840
"403828","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1907","2",21/02/2024,17387000
"403828","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,144162000
"403828","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,40825598
"403828","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1907","2",15/02/2024,9384218
"403828","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1907","2",21/02/2024,317429000
"403828","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/02/2024,4481977
"403828","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/01/2024,361786000
"622035","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0503","2",05/02/2024,34726100
"622035","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0503","2",22/01/2024,10999667
"622035","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/01/2024,370701400
"622035","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0503","2",13/02/2024,3946370
"427511","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0154","2",13/02/2024,10769000
"626402","032","03212","521211","03212DL","2375","AFA","1","A","0","00000001","0151","2",15/02/2024,8723500
"427511","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0154","2",15/02/2024,47215000
"403821","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,36665122
"403821","032","03212","521119","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,2299852
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",16/01/2024,88226460
"626402","032","03212","522119","03212WA","2378","EBD","1","A","0","00000001","0151","2",16/01/2024,266514
"427511","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0154","2",05/02/2024,16089
"427511","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0154","2",12/02/2024,193775043
"626402","032","03212","524111","03212DL","2375","AFA","1","A","0","00000001","0151","2",02/02/2024,19180000
"626402","032","03212","524119","03212WA","2378","EBD","1","A","0","00000001","0151","2",02/02/2024,10892300
"626402","032","03212","521111","03212WA","2378","EBA","1","A","0","00000001","0151","2",02/02/2024,64646400
"626402","032","03212","522191","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,624736
"403822","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0152","2",06/02/2024,105661907
"427511","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/02/2024,89429390
"403836","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,105888
"403835","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0151","2",05/02/2024,42840
"626402","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0151","7",02/02/2024,-45600
"403835","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/02/2024,633921
"403821","032","03212","512414","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/02/2024,9445287
"626402","032","03212","511126","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/01/2024,30850920
"403835","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/01/2024,4465864
"403835","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/01/2024,10645740
"403822","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,6948410
"427511","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0154","2",21/02/2024,38390576
"626402","032","03212","522113","03212WA","2378","EBA","1","A","0","00000001","0151","2",22/02/2024,14939229
"403821","032","03212","521811","03212WA","2378","EBD","1","A","0","00000001","0152","2",22/02/2024,7067400
"427511","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0154","2",23/02/2024,705600000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",22/02/2024,64724860
"239260","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1753","2",19/02/2024,10944045
"239260","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","1753","2",16/02/2024,15000000
"239260","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","1753","2",21/02/2024,53686952
"239260","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1753","2",12/02/2024,7708000
"239260","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,18372136
"239260","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,5214240
"238010","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1753","2",07/02/2024,36296501
"403833","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3102","2",13/02/2024,164360
"403833","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3102","7",13/02/2024,-234
"403833","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","3102","2",15/02/2024,947000
"427551","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0601","2",07/02/2024,8645000
"403817","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,145188
"403817","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0855","7",12/02/2024,-184
"403817","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2024,35496000
"427573","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,2966500
"427573","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,1860
"403823","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/02/2024,28318456
"403823","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1151","2",16/01/2024,44080
"652009","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2024,183528300
"652009","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1206","2",12/02/2024,12471069
"652009","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1206","2",21/02/2024,13410000
"652009","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1206","2",16/02/2024,9584216
"652009","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1206","2",16/02/2024,4392000
"652009","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1206","2",16/02/2024,10563000
"652009","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","1206","2",16/02/2024,350000
"652009","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,6479000
"652009","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1206","2",12/01/2024,289680
"403832","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/02/2024,59018361
"653526","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0211","2",11/01/2024,33653896
"653526","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,1819
"653526","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,8762820
"653526","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,1800000
"403832","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,2966500
"653526","032","03212","521219","03212WA","4345","EBC","2","A","0","00000001","0211","2",06/02/2024,42000000
"653526","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2024,16470000
"403829","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,3135430
"403830","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/02/2024,36
"403829","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0252","2",20/02/2024,819911700
"403829","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0252","2",20/02/2024,157050000
"403829","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0252","2",21/02/2024,5362273
"403829","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0252","2",19/02/2024,1160909611
"403829","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/01/2024,1800000
"403829","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0252","2",04/01/2024,22040
"403830","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,2966500
"403879","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,11866000
"403879","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,593300
"403879","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0222","2",26/01/2024,22692500
"403879","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0222","2",06/02/2024,126024150
"403879","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,237320
"403834","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0401","2",20/02/2024,40830
"403834","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0401","7",20/02/2024,-9
"403834","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0401","2",21/02/2024,546055
"403834","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0401","2",19/02/2024,54017
"403826","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,360000
"403826","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,217260
"403826","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,618
"403838","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","2451","2",19/02/2024,18709269
"403839","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","1905","2",21/02/2024,5776000
"403839","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1905","2",11/01/2024,19070
"403839","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1905","2",11/01/2024,9650
"403839","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1905","2",29/01/2024,1800000
"403839","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1905","2",15/02/2024,100000
"403839","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/02/2024,540000
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",23/01/2024,10706316
"403839","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1905","2",23/01/2024,800000
"403839","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","1905","2",17/01/2024,455149611
"238755","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","2151","2",30/01/2024,105000000
"238755","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,6480000
"427618","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","2151","2",15/02/2024,4733005
"238755","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","2151","2",15/02/2024,50400000
"238755","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","2151","2",15/02/2024,46240000
"427618","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,9631860
"238755","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2151","2",21/02/2024,14339574
"238755","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2151","2",16/02/2024,19972000
"427618","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2151","2",16/02/2024,47000
"427618","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2151","2",25/01/2024,9704280
"238755","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",02/01/2024,0
"238755","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","2151","2",02/01/2024,0
"238755","032","03212","522141","03212DL","2375","QDD","2","A","0","00000001","2151","2",02/01/2024,0
"427618","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/01/2024,165727300
"634146","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3351","2",22/02/2024,28493221
"403837","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,11080260
"403837","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,22
"403837","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0209","2",25/01/2024,38928614
"403837","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0209","2",05/02/2024,15080000
"238762","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0511","2",18/01/2024,4060
"238762","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0511","2",29/01/2024,750000
"238762","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,5778
"238762","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,16124374
"238762","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,2212841
"238762","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/01/2024,1678269
"238762","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","0511","2",06/02/2024,484000000
"238762","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/02/2024,41760000
"403820","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2007","2",06/02/2024,1415680
"403820","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2007","2",07/02/2024,32701146
"352595","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2007","2",22/02/2024,23294320
"352595","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2007","2",20/02/2024,6870000
"352595","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2007","2",20/02/2024,36408000
"237373","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0354","2",15/02/2024,36682082
"237373","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0354","2",12/02/2024,22014850
"237373","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0354","2",12/02/2024,198833070
"237373","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,34022510
"239188","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,209025000
"239188","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,238843900
